system,step,escape,basin,truth,constraint,coherence,option_density,discoveries,survivability
fixed_gv_escape,688,0.82,0.993955,0.967939,0.996743,0.966936,0.55,2,0.930257
fixed_gv_escape,689,0.82,1.0,0.965777,0.987574,0.96465,0.55,2,0.929262
fixed_gv_escape,690,0.82,1.0,0.965301,0.996196,0.966668,0.55,2,0.931635
fixed_gv_escape,691,0.82,1.0,0.968346,0.991322,0.969093,0.55,2,0.931706
fixed_gv_escape,692,0.82,0.989784,0.968185,0.989771,0.971861,0.55,2,0.929712
fixed_gv_escape,693,0.82,0.990012,0.966274,0.995846,0.970688,0.55,2,0.93043
fixed_gv_escape,694,0.82,0.99859,0.964851,0.997412,0.969191,0.55,2,0.932498
fixed_gv_escape,695,0.82,0.991212,0.960992,1.0,0.969158,0.55,2,0.931163
fixed_gv_escape,696,0.82,1.0,0.961352,0.988697,0.963411,0.55,2,0.928854
fixed_gv_escape,697,0.82,1.0,0.962147,0.992844,0.962613,0.55,2,0.929368
fixed_gv_escape,698,0.82,0.999975,0.963515,0.994449,0.961383,0.55,2,0.929305
fixed_gv_escape,699,0.82,0.998284,0.95942,0.991366,0.962782,0.55,2,0.928619
fixed_gv_escape,700,0.82,0.996008,0.966227,1.0,0.967491,0.55,2,0.931587
fixed_gv_escape,701,0.82,1.0,0.963633,1.0,0.962684,0.55,2,0.93084
fixed_gv_escape,702,0.82,0.99827,0.962336,0.995501,0.961877,0.55,2,0.929136
fixed_gv_escape,703,0.82,1.0,0.95231,0.991162,0.952546,0.55,2,0.924951
fixed_gv_escape,704,0.82,1.0,0.955318,0.98671,0.955835,0.55,2,0.925423
fixed_gv_escape,705,0.82,0.994174,0.961146,0.992028,0.962215,0.55,2,0.927396
fixed_gv_escape,706,0.82,1.0,0.959381,0.996194,0.96003,0.55,2,0.928953
fixed_gv_escape,707,0.82,0.983911,0.958821,0.996858,0.959015,0.55,2,0.924181
fixed_gv_escape,708,0.82,0.977891,0.956707,0.991526,0.957,0.55,2,0.920643
fixed_gv_escape,709,0.82,0.992995,0.953836,0.987449,0.952753,0.55,2,0.922423
fixed_gv_escape,710,0.82,1.0,0.954622,0.979459,0.950019,0.55,2,0.921985
fixed_gv_escape,711,0.82,1.0,0.943623,0.978163,0.949034,0.55,2,0.921008
fixed_gv_escape,712,0.82,1.0,0.949253,0.97233,0.952618,0.55,2,0.921339
fixed_gv_escape,713,0.82,0.99566,0.944997,0.982223,0.947789,0.55,2,0.920005
fixed_gv_escape,714,0.82,0.995448,0.946538,0.986142,0.947515,0.55,2,0.920631
fixed_gv_escape,715,0.82,0.982357,0.950822,0.971757,0.950708,0.55,2,0.915542
fixed_gv_escape,716,0.82,0.990615,0.944547,0.965609,0.946108,0.55,2,0.914745
fixed_gv_escape,717,0.82,1.0,0.947372,0.954477,0.948743,0.55,2,0.916369
fixed_gv_escape,718,0.82,1.0,0.952145,0.957221,0.950513,0.55,2,0.917723
fixed_gv_escape,719,0.82,1.0,0.9479,0.955069,0.949774,0.55,2,0.917013
fixed_gv_escape,720,0.82,1.0,0.952829,0.947786,0.94945,0.55,2,0.916897
fixed_gv_escape,721,0.82,1.0,0.951039,0.947944,0.948588,0.55,2,0.917421
fixed_gv_escape,722,0.82,0.994409,0.967857,0.943076,0.949649,0.55,2,0.918217
fixed_gv_escape,723,0.82,0.99983,0.967709,0.943721,0.950036,0.55,2,0.919829
fixed_gv_escape,724,0.82,1.0,0.967383,0.949036,0.953641,0.55,2,0.921095
fixed_gv_escape,725,0.82,0.999636,0.959089,0.949642,0.952637,0.55,2,0.919329
fixed_gv_escape,726,0.82,0.993343,0.956886,0.945802,0.949413,0.55,2,0.917268
fixed_gv_escape,727,0.82,1.0,0.964035,0.946595,0.951636,0.55,2,0.919938
fixed_gv_escape,728,0.82,1.0,0.957579,0.950592,0.952877,0.55,2,0.919855
fixed_gv_escape,729,0.82,1.0,0.953284,0.94626,0.948261,0.55,2,0.918385
fixed_gv_escape,730,0.82,0.981279,0.958615,0.941698,0.947288,0.55,2,0.913603
fixed_gv_escape,731,0.82,0.984693,0.965864,0.944416,0.951504,0.55,2,0.918091
fixed_gv_escape,732,0.82,0.987907,0.970955,0.944986,0.95356,0.55,2,0.921137
fixed_gv_escape,733,0.82,1.0,0.984582,0.948373,0.95974,0.55,2,0.928749
fixed_gv_escape,734,0.82,0.993782,0.977185,0.957501,0.963999,0.55,2,0.928039
fixed_gv_escape,735,0.82,0.997151,0.963572,0.957667,0.958677,0.55,2,0.925385
fixed_gv_escape,736,0.82,1.0,0.968154,0.961344,0.963326,0.55,2,0.92717
fixed_gv_escape,737,0.82,1.0,0.976606,0.975243,0.975426,0.55,2,0.93148
fixed_gv_escape,738,0.82,0.997342,0.978361,0.976086,0.975424,0.55,2,0.931125
fixed_gv_escape,739,0.82,0.991811,0.972781,0.970678,0.971351,0.55,2,0.926941
fixed_gv_escape,740,0.82,0.994702,0.972627,0.966862,0.968756,0.55,2,0.927451
fixed_gv_escape,741,0.82,1.0,0.972299,0.967737,0.969244,0.55,2,0.928761
fixed_gv_escape,742,0.82,1.0,0.970685,0.971841,0.971067,0.55,2,0.928928
fixed_gv_escape,743,0.82,0.998641,0.976698,0.973074,0.974232,0.55,2,0.931427
fixed_gv_escape,744,0.82,0.990111,0.973718,0.965596,0.96803,0.55,2,0.92548
fixed_gv_escape,745,0.82,0.993358,0.971649,0.964334,0.966461,0.55,2,0.925263
fixed_gv_escape,746,0.82,0.990754,0.96459,0.970209,0.966331,0.55,2,0.924252
fixed_gv_escape,747,0.82,0.989824,0.970756,0.977619,0.96973,0.55,2,0.926572
fixed_gv_escape,748,0.82,0.999035,0.975106,0.969845,0.965742,0.55,2,0.927357
fixed_gv_escape,749,0.82,1.0,0.974302,0.969801,0.959386,0.55,2,0.925628
fixed_gv_escape,750,0.82,0.999456,0.97106,0.971438,0.962851,0.55,2,0.92619
fixed_gv_escape,751,0.82,1.0,0.978643,0.967338,0.956205,0.55,2,0.925115
fixed_gv_escape,752,0.82,0.990498,0.979389,0.963661,0.948135,0.55,2,0.919733
fixed_gv_escape,753,0.82,0.989478,0.970198,0.97017,0.947037,0.55,2,0.918528
fixed_gv_escape,754,0.82,0.986891,0.967871,0.973157,0.950917,0.55,2,0.919044
fixed_gv_escape,755,0.82,0.989453,0.972032,0.978458,0.954304,0.55,2,0.922224
fixed_gv_escape,756,0.82,0.98117,0.976489,0.979374,0.954626,0.55,2,0.920811
fixed_gv_escape,757,0.82,0.973028,0.987077,0.979876,0.958577,0.55,2,0.921431
fixed_gv_escape,758,0.82,0.962971,0.986637,0.982504,0.963065,0.55,2,0.920223
fixed_gv_escape,759,0.82,0.948711,0.977799,0.995355,0.95883,0.55,2,0.915824
fixed_gv_escape,760,0.82,0.944518,0.977388,0.99925,0.956483,0.55,2,0.914591
fixed_gv_escape,761,0.82,0.948404,0.98085,0.997667,0.961296,0.55,2,0.917268
fixed_gv_escape,762,0.82,0.950634,0.991818,0.994069,0.967733,0.55,2,0.920719
fixed_gv_escape,763,0.82,0.945365,0.993353,0.994296,0.965244,0.55,2,0.918804
fixed_gv_escape,764,0.82,0.949815,0.993122,0.99406,0.965807,0.55,2,0.920138
fixed_gv_escape,765,0.82,0.954214,0.98947,1.0,0.960701,0.55,2,0.92032
fixed_gv_escape,766,0.82,0.953448,1.0,0.992079,0.964195,0.55,2,0.921494
fixed_gv_escape,767,0.82,0.959397,1.0,0.999618,0.964571,0.55,2,0.924414
fixed_gv_escape,768,0.82,0.947764,1.0,0.994866,0.964108,0.55,2,0.920293
fixed_gv_escape,769,0.82,0.954283,0.989821,0.995914,0.958581,0.55,2,0.919109
fixed_gv_escape,770,0.82,0.966801,0.993662,1.0,0.967609,0.55,2,0.926449
fixed_gv_escape,771,0.82,0.982073,0.985064,1.0,0.964549,0.55,2,0.928616
fixed_gv_escape,772,0.82,0.990268,0.991194,1.0,0.967879,0.55,2,0.932735
fixed_gv_escape,773,0.82,0.997763,0.993287,1.0,0.970111,0.55,2,0.935783
fixed_gv_escape,774,0.82,0.988026,0.992706,0.991697,0.97112,0.55,2,0.931925
fixed_gv_escape,775,0.82,0.987513,0.993695,0.996492,0.9638,0.55,2,0.930592
fixed_gv_escape,776,0.82,0.993709,0.976507,0.990739,0.965282,0.55,2,0.929347
fixed_gv_escape,777,0.82,0.999984,0.982524,0.992315,0.970212,0.55,2,0.933611
fixed_gv_escape,778,0.82,1.0,0.979268,1.0,0.975544,0.55,2,0.93628
fixed_gv_escape,779,0.82,1.0,0.974184,1.0,0.975017,0.55,2,0.935787
fixed_gv_escape,780,0.82,0.998211,0.977533,0.993488,0.979271,0.55,2,0.935763
fixed_gv_escape,781,0.82,1.0,0.982476,0.985397,0.983185,0.55,2,0.936372
fixed_gv_escape,782,0.82,0.996331,0.982661,0.994328,0.984734,0.55,2,0.937672
fixed_gv_escape,783,0.82,0.993748,0.977256,1.0,0.978434,0.55,2,0.935421
fixed_gv_escape,784,0.82,0.996503,0.984172,1.0,0.983963,0.55,2,0.938495
fixed_gv_escape,785,0.82,1.0,1.0,1.0,0.990244,0.55,2,0.943203
fixed_gv_escape,786,0.82,0.99818,0.998718,0.996792,0.989798,0.55,2,0.94187
fixed_gv_escape,787,0.82,1.0,0.997804,0.989642,0.991424,0.55,2,0.942135
fixed_gv_escape,788,0.82,0.989468,1.0,0.996115,0.985504,0.55,2,0.938307
fixed_gv_escape,789,0.82,0.991864,1.0,0.99314,0.981713,0.55,2,0.93746
fixed_gv_escape,790,0.82,0.991398,1.0,0.986682,0.974819,0.55,2,0.934453
fixed_gv_escape,791,0.82,0.996698,1.0,0.983897,0.971364,0.55,2,0.934563
fixed_gv_escape,792,0.82,0.987794,1.0,0.992316,0.978011,0.55,2,0.935131
fixed_gv_escape,793,0.82,0.984542,0.99874,0.984782,0.972537,0.55,2,0.931394
fixed_gv_escape,794,0.82,0.993017,0.992481,0.989308,0.97599,0.55,2,0.93432
fixed_gv_escape,795,0.82,1.0,0.999064,0.992499,0.981994,0.55,2,0.939571
fixed_gv_escape,796,0.82,1.0,0.998859,0.991268,0.984,0.55,2,0.939957
fixed_gv_escape,797,0.82,1.0,0.997833,0.987122,0.98682,0.55,2,0.940227
fixed_gv_escape,798,0.82,0.995131,0.996737,0.977059,0.980735,0.55,2,0.936196
fixed_gv_escape,799,0.82,0.993815,1.0,0.970829,0.977709,0.55,2,0.935482
fixed_gv_escape,800,0.82,1.0,0.999811,0.964923,0.971485,0.55,2,0.934416
fixed_gv_escape,801,0.82,0.997784,0.995499,0.964045,0.970723,0.55,2,0.932752
fixed_gv_escape,802,0.82,0.991162,0.991544,0.964195,0.970463,0.55,2,0.930097
fixed_gv_escape,803,0.82,0.9963,0.982123,0.967807,0.972345,0.55,2,0.931168
fixed_gv_escape,804,0.82,0.989872,0.993222,0.962379,0.970861,0.55,2,0.930732
fixed_gv_escape,805,0.82,0.997959,1.0,0.966908,0.974026,0.55,2,0.935038
fixed_gv_escape,806,0.82,0.99619,1.0,0.960168,0.967724,0.55,2,0.93187
fixed_gv_escape,807,0.82,1.0,0.989786,0.964379,0.969113,0.55,2,0.931495
fixed_gv_escape,808,0.82,1.0,0.983359,0.965931,0.968563,0.55,2,0.92997
fixed_gv_escape,809,0.82,1.0,0.982961,0.970531,0.968867,0.55,2,0.930136
fixed_gv_escape,810,0.82,1.0,0.976888,0.964839,0.967841,0.55,2,0.928613
fixed_gv_escape,811,0.82,0.993249,0.973885,0.960499,0.964921,0.55,2,0.926424
fixed_gv_escape,812,0.82,0.993163,0.978146,0.953579,0.960969,0.55,2,0.925014
fixed_gv_escape,813,0.82,1.0,0.978235,0.956496,0.963161,0.55,2,0.927853
fixed_gv_escape,814,0.82,1.0,0.976347,0.959228,0.964796,0.55,2,0.928558
fixed_gv_escape,815,0.82,0.993851,0.971082,0.962877,0.965115,0.55,2,0.927693
fixed_gv_escape,816,0.82,0.993838,0.973319,0.9572,0.962367,0.55,2,0.927252
fixed_gv_escape,817,0.82,0.991762,0.97314,0.955356,0.961117,0.55,2,0.926157
fixed_gv_escape,818,0.82,0.996285,0.97741,0.952286,0.960585,0.55,2,0.927575
fixed_gv_escape,819,0.82,0.987133,0.979622,0.953481,0.962088,0.55,2,0.925806
fixed_gv_escape,820,0.82,0.992486,0.988273,0.947837,0.960221,0.55,2,0.927376
fixed_gv_escape,821,0.82,0.999613,0.991391,0.965965,0.973937,0.55,2,0.935088
fixed_gv_escape,822,0.82,1.0,0.985699,0.965127,0.971872,0.55,2,0.933773
fixed_gv_escape,823,0.82,1.0,0.984853,0.963959,0.970799,0.55,2,0.933153
fixed_gv_escape,824,0.82,1.0,0.979282,0.969643,0.972737,0.55,2,0.932941
fixed_gv_escape,825,0.82,1.0,0.989315,0.968069,0.974715,0.55,2,0.934848
fixed_gv_escape,826,0.82,0.996288,0.989207,0.967453,0.974019,0.55,2,0.933239
fixed_gv_escape,827,0.82,1.0,0.985948,0.971854,0.976467,0.55,2,0.935028
fixed_gv_escape,828,0.82,1.0,0.9779,0.976489,0.976361,0.55,2,0.934053
fixed_gv_escape,829,0.82,0.992926,0.979315,0.982775,0.980438,0.55,2,0.933395
fixed_gv_escape,830,0.82,0.999843,0.98283,0.968701,0.973349,0.55,2,0.934033
fixed_gv_escape,831,0.82,1.0,0.982497,0.958533,0.966405,0.55,2,0.931354
fixed_gv_escape,832,0.82,1.0,0.981724,0.961238,0.967941,0.55,2,0.931328
fixed_gv_escape,833,0.82,0.993773,0.99576,0.97586,0.98191,0.55,2,0.936977
fixed_gv_escape,834,0.82,0.996377,1.0,0.976026,0.98081,0.55,2,0.937249
fixed_gv_escape,835,0.82,1.0,0.999812,0.969413,0.975323,0.55,2,0.935993
fixed_gv_escape,836,0.82,1.0,0.990198,0.972076,0.975583,0.55,2,0.934212
fixed_gv_escape,837,0.82,1.0,0.988497,0.977966,0.976148,0.55,2,0.934185
fixed_gv_escape,838,0.82,0.984179,0.975745,0.989433,0.979509,0.55,2,0.931517
fixed_gv_escape,839,0.82,0.980868,0.974702,0.995,0.978486,0.55,2,0.930952
predictive_gv,0,0.66,0.352538,0.996587,0.996843,0.996537,0.5,0,0.757112
predictive_gv,1,0.66,0.358792,0.993865,0.997706,0.995115,0.5,0,0.758358
predictive_gv,2,0.66,0.36879,0.983306,0.994957,0.987022,0.5,0,0.757791
predictive_gv,3,0.66,0.355751,0.983255,1.0,0.987067,0.5,0,0.754479
predictive_gv,4,0.66,0.361045,0.984889,1.0,0.988824,0.5,0,0.756807
predictive_gv,5,0.66,0.360804,0.980922,0.998646,0.984307,0.5,0,0.754412
predictive_gv,6,0.66,0.360357,0.977492,1.0,0.97968,0.5,0,0.752568
predictive_gv,7,0.66,0.359171,0.985156,0.997644,0.986285,0.5,0,0.754497
predictive_gv,8,0.66,0.367762,0.986283,0.987737,0.986531,0.5,0,0.75612
predictive_gv,9,0.66,0.376718,0.990857,0.983484,0.985411,0.5,0,0.75791
predictive_gv,10,0.66,0.376932,0.996763,0.982935,0.986762,0.5,0,0.759871
predictive_gv,11,0.66,0.381876,0.994621,0.984867,0.988027,0.5,0,0.761796
predictive_gv,12,0.66,0.388765,0.995069,0.986091,0.988999,0.5,0,0.764143
predictive_gv,13,0.66,0.392041,0.996511,0.982318,0.986581,0.5,0,0.764226
predictive_gv,14,0.66,0.401485,1.0,0.97622,0.982881,0.5,0,0.766081
predictive_gv,15,0.66,0.396229,1.0,0.985748,0.989741,0.5,0,0.767148
predictive_gv,16,0.66,0.405009,1.0,0.990566,0.990801,0.5,0,0.769645
predictive_gv,17,0.66,0.416174,0.996943,0.984685,0.987857,0.5,0,0.771202
predictive_gv,18,0.66,0.421454,1.0,0.981769,0.98402,0.5,0,0.77146
predictive_gv,19,0.66,0.419827,1.0,0.974283,0.978685,0.5,0,0.768878
predictive_gv,20,0.66,0.427315,0.99527,0.968084,0.974382,0.5,0,0.768548
predictive_gv,21,0.66,0.433196,0.992346,0.970876,0.977452,0.5,0,0.771667
predictive_gv,22,0.66,0.422771,0.993806,0.984057,0.985951,0.5,0,0.771486
predictive_gv,23,0.66,0.4236,0.994577,0.985725,0.98846,0.5,0,0.773317
predictive_gv,24,0.66,0.436458,0.994042,0.984074,0.986716,0.5,0,0.775844
predictive_gv,25,0.66,0.441305,1.0,0.987325,0.990429,0.5,0,0.779825
predictive_gv,26,0.66,0.44199,1.0,0.999776,0.999839,0.5,0,0.783698
predictive_gv,27,0.66,0.444911,1.0,0.995262,0.992612,0.5,0,0.781793
predictive_gv,28,0.66,0.447949,0.998248,0.986595,0.988145,0.5,0,0.780238
predictive_gv,29,0.66,0.441207,0.996082,0.985091,0.985883,0.5,0,0.777007
predictive_gv,30,0.66,0.428623,0.984291,0.985581,0.984666,0.5,0,0.771418
predictive_gv,31,0.66,0.426952,0.979278,0.985991,0.981235,0.5,0,0.769434
predictive_gv,32,0.66,0.426998,0.979612,1.0,0.98149,0.5,0,0.77197
predictive_gv,33,0.66,0.434808,0.984642,1.0,0.985224,0.5,0,0.775703
predictive_gv,34,0.66,0.43284,0.987079,1.0,0.989696,0.5,0,0.777047
predictive_gv,35,0.66,0.442327,0.982271,0.998437,0.986997,0.5,0,0.778819
predictive_gv,36,0.66,0.4388,0.979928,1.0,0.985551,0.5,0,0.777517
predictive_gv,37,0.66,0.443095,0.982037,0.998167,0.986784,0.5,0,0.778917
predictive_gv,38,0.66,0.437455,0.980489,1.0,0.985841,0.5,0,0.777183
predictive_gv,39,0.66,0.448171,0.987724,0.997302,0.990689,0.5,0,0.781675
predictive_gv,40,0.66,0.443647,0.988856,0.997576,0.9906,0.5,0,0.779955
predictive_gv,41,0.66,0.437767,0.991937,0.985846,0.986647,0.5,0,0.775571
predictive_gv,42,0.66,0.443759,0.981375,0.986482,0.982899,0.5,0,0.776237
predictive_gv,43,0.66,0.431952,0.983752,0.980974,0.98176,0.5,0,0.771377
predictive_gv,44,0.66,0.444418,0.987862,0.977283,0.980763,0.5,0,0.775363
predictive_gv,45,0.66,0.441035,0.983301,0.978468,0.979905,0.5,0,0.773575
predictive_gv,46,0.66,0.442277,0.983961,0.982387,0.98247,0.5,0,0.775182
predictive_gv,47,0.66,0.448131,0.989423,0.979606,0.982811,0.5,0,0.777317
predictive_gv,48,0.66,0.441949,1.0,0.972213,0.978887,0.5,0,0.775456
predictive_gv,49,0.66,0.462092,0.99698,0.970084,0.976711,0.5,0,0.779665
predictive_gv,50,0.66,0.462105,0.996278,0.949851,0.962246,0.5,0,0.774237
predictive_gv,51,0.66,0.473053,1.0,0.950304,0.963846,0.5,0,0.778863
predictive_gv,52,0.66,0.481832,0.996565,0.944761,0.959249,0.5,0,0.77903
predictive_gv,53,0.66,0.48592,1.0,0.942009,0.958253,0.5,0,0.78061
predictive_gv,54,0.66,0.490363,1.0,0.947805,0.962425,0.5,0,0.783397
predictive_gv,55,0.66,0.500045,1.0,0.945946,0.959187,0.5,0,0.784064
predictive_gv,56,0.66,0.500036,0.999213,0.950986,0.962187,0.5,0,0.7849
predictive_gv,57,0.66,0.501875,1.0,0.95271,0.961558,0.5,0,0.784952
predictive_gv,58,0.66,0.505629,0.993223,0.944826,0.956824,0.5,0,0.783331
predictive_gv,59,0.66,0.505324,0.995199,0.947693,0.959855,0.5,0,0.784975
predictive_gv,60,0.66,0.487117,0.993907,0.952448,0.962732,0.5,0,0.780595
predictive_gv,61,0.66,0.495763,0.994585,0.962993,0.971653,0.5,0,0.78697
predictive_gv,62,0.66,0.496818,0.977653,0.9622,0.967175,0.5,0,0.782589
predictive_gv,63,0.66,0.500681,0.982532,0.971771,0.975111,0.5,0,0.787261
predictive_gv,64,0.66,0.505181,0.975221,0.969287,0.971216,0.5,0,0.786076
predictive_gv,65,0.66,0.500243,0.974214,0.969289,0.970883,0.5,0,0.78421
predictive_gv,66,0.66,0.508014,0.982026,0.96827,0.972722,0.5,0,0.788764
predictive_gv,67,0.66,0.499547,0.975309,0.969325,0.970793,0.5,0,0.786048
predictive_gv,68,0.66,0.498373,0.974791,0.973728,0.973186,0.5,0,0.786373
predictive_gv,69,0.66,0.49025,0.972154,0.98162,0.97524,0.5,0,0.785379
predictive_gv,70,0.66,0.502779,0.96952,0.990719,0.976286,0.5,0,0.790775
predictive_gv,71,0.66,0.493431,0.984217,0.993335,0.987159,0.5,0,0.792346
predictive_gv,72,0.66,0.501689,0.99258,0.989571,0.990456,0.5,0,0.796115
predictive_gv,73,0.66,0.50966,0.992676,0.991585,0.991734,0.5,0,0.798775
predictive_gv,74,0.66,0.505354,0.997649,1.0,0.996413,0.5,0,0.800143
predictive_gv,75,0.66,0.511451,0.997772,0.99084,0.988919,0.5,0,0.798403
predictive_gv,76,0.66,0.496979,1.0,0.993335,0.989966,0.5,0,0.79535
predictive_gv,77,0.66,0.485028,0.999986,1.0,0.988841,0.5,0,0.792607
predictive_gv,78,0.66,0.483829,1.0,1.0,0.9877,0.5,0,0.791946
predictive_gv,79,0.66,0.497814,1.0,1.0,0.985128,0.5,0,0.795124
predictive_gv,80,0.66,0.502643,1.0,1.0,0.983413,0.5,0,0.795985
predictive_gv,81,0.66,0.501742,1.0,0.998782,0.977294,0.5,0,0.793788
predictive_gv,82,0.66,0.490568,1.0,0.991911,0.977965,0.5,0,0.789838
predictive_gv,83,0.66,0.49269,1.0,0.993116,0.967287,0.5,0,0.787524
predictive_gv,84,0.66,0.498731,1.0,1.0,0.963527,0.5,0,0.789188
predictive_gv,85,0.66,0.488842,1.0,1.0,0.96619,0.5,0,0.787183
predictive_gv,86,0.66,0.502527,1.0,1.0,0.969228,0.5,0,0.791885
predictive_gv,87,0.66,0.511304,1.0,0.998856,0.968515,0.5,0,0.79396
predictive_gv,88,0.66,0.527257,0.995504,0.997312,0.970163,0.5,0,0.797955
predictive_gv,89,0.66,0.525718,1.0,0.999929,0.974375,0.5,0,0.799844
predictive_gv,90,0.66,0.524766,0.999469,0.992411,0.973083,0.5,0,0.797984
predictive_gv,91,0.66,0.533389,1.0,0.990988,0.973176,0.5,0,0.80031
predictive_gv,92,0.66,0.526942,1.0,0.995469,0.967209,0.5,0,0.797445
predictive_gv,93,0.66,0.51619,0.999294,0.988631,0.972852,0.5,0,0.794952
predictive_gv,94,0.66,0.505628,1.0,0.986507,0.966783,0.5,0,0.790059
predictive_gv,95,0.66,0.492336,0.993783,0.983481,0.97004,0.5,0,0.785802
predictive_gv,96,0.66,0.503799,0.993059,0.969438,0.966931,0.5,0,0.7864
predictive_gv,97,0.66,0.516309,0.996055,0.963263,0.962423,0.5,0,0.788536
predictive_gv,98,0.66,0.507615,0.989292,0.970076,0.96533,0.5,0,0.786281
predictive_gv,99,0.66,0.522479,0.992396,0.968728,0.961133,0.5,0,0.789568
predictive_gv,100,0.66,0.524923,1.0,0.975074,0.962253,0.5,0,0.792683
predictive_gv,101,0.66,0.539134,1.0,0.964598,0.960595,0.5,0,0.795139
predictive_gv,102,0.66,0.533507,1.0,0.957616,0.956148,0.5,0,0.791586
predictive_gv,103,0.66,0.532149,0.999571,0.952857,0.958264,0.5,0,0.791813
predictive_gv,104,0.66,0.549145,0.998624,0.95105,0.960885,0.5,0,0.797771
predictive_gv,105,0.66,0.550359,1.0,0.945165,0.958027,0.5,0,0.797539
predictive_gv,106,0.66,0.563154,1.0,0.954692,0.964694,0.5,0,0.803609
predictive_gv,107,0.66,0.582674,0.99084,0.94756,0.959536,0.5,0,0.805983
predictive_gv,108,0.66,0.58683,0.997124,0.937238,0.952352,0.5,0,0.805236
predictive_gv,109,0.66,0.595713,0.987931,0.931548,0.947701,0.5,0,0.804905
predictive_gv,110,0.66,0.597081,0.991733,0.936931,0.951975,0.5,0,0.807335
predictive_gv,111,0.66,0.604241,0.995672,0.944281,0.958095,0.5,0,0.81237
predictive_gv,112,0.66,0.612403,0.9958,0.94314,0.957036,0.5,0,0.814164
predictive_gv,113,0.66,0.622154,0.987423,0.93897,0.95271,0.5,0,0.813917
predictive_gv,114,0.66,0.633228,0.977974,0.949001,0.958478,0.5,0,0.818829
predictive_gv,115,0.66,0.615697,0.978235,0.957342,0.964244,0.5,0,0.816508
predictive_gv,116,0.66,0.632352,0.965553,0.956477,0.95875,0.5,0,0.817774
predictive_gv,117,0.66,0.645379,0.972363,0.949745,0.957185,0.5,0,0.821548
predictive_gv,118,0.66,0.634649,0.960832,0.957556,0.957041,0.5,0,0.817727
predictive_gv,119,0.66,0.635624,0.96425,0.958396,0.959642,0.5,0,0.817965
predictive_gv,120,0.66,0.646297,0.963364,0.957936,0.95884,0.5,0,0.820913
predictive_gv,121,0.66,0.651519,0.956533,0.958838,0.956185,0.5,0,0.820178
predictive_gv,122,0.66,0.667325,0.958258,0.961379,0.958976,0.5,0,0.824313
predictive_gv,123,0.66,0.673654,0.960738,0.949671,0.953288,0.5,0,0.82399
predictive_gv,124,0.66,0.686564,0.958043,0.937804,0.944404,0.5,0,0.823291
predictive_gv,125,0.66,0.695098,0.943064,0.937073,0.937809,0.5,0,0.8232
predictive_gv,126,0.66,0.704909,0.935007,0.929443,0.929107,0.5,0,0.823189
predictive_gv,127,0.66,0.708375,0.930345,0.932271,0.928557,0.5,0,0.822978
predictive_gv,128,0.66,0.732837,0.935443,0.930594,0.931053,0.5,0,0.828984
predictive_gv,129,0.66,0.747916,0.931301,0.930556,0.928684,0.5,0,0.832762
predictive_gv,130,0.66,0.74896,0.931037,0.933173,0.930063,0.5,0,0.833293
predictive_gv,131,0.66,0.754895,0.934321,0.948067,0.938648,0.5,0,0.839686
predictive_gv,132,0.66,0.748964,0.939541,0.945365,0.940477,0.5,0,0.839082
predictive_gv,133,0.66,0.752003,0.95589,0.955654,0.954231,0.5,0,0.847313
predictive_gv,134,0.66,0.76875,0.948657,0.965273,0.954139,0.5,0,0.851765
predictive_gv,135,0.66,0.775881,0.957674,0.959445,0.957562,0.5,0,0.854455
predictive_gv,136,0.66,0.77703,0.964131,0.981338,0.968761,0.5,0,0.861614
predictive_gv,137,0.66,0.769298,0.96331,0.976285,0.967515,0.5,0,0.858653
predictive_gv,138,0.66,0.768233,0.976375,0.972619,0.973803,0.5,0,0.860778
predictive_gv,139,0.66,0.778009,0.984785,0.976053,0.978898,0.5,0,0.867078
predictive_gv,140,0.66,0.787994,0.990693,0.985884,0.98224,0.5,0,0.871944
predictive_gv,141,0.66,0.797219,0.975078,0.989281,0.978757,0.5,0,0.872747
predictive_gv,142,0.66,0.796418,0.969418,0.986489,0.973948,0.5,0,0.870117
predictive_gv,143,0.66,0.793156,0.968755,0.985216,0.97415,0.5,0,0.870286
predictive_gv,144,0.66,0.79855,0.966278,0.982144,0.971179,0.5,0,0.869227
predictive_gv,145,0.66,0.791534,0.968442,0.989164,0.970914,0.5,0,0.867648
predictive_gv,146,0.66,0.783238,0.967851,0.99596,0.969484,0.5,0,0.866039
predictive_gv,147,0.66,0.79752,0.971611,0.991527,0.972708,0.5,0,0.870516
predictive_gv,148,0.66,0.803524,0.975597,0.98359,0.976236,0.5,0,0.872126
predictive_gv,149,0.66,0.810521,0.981354,0.986972,0.978225,0.5,0,0.875834
predictive_gv,150,0.66,0.806177,0.974018,0.968211,0.970084,0.5,0,0.868981
predictive_gv,151,0.66,0.811999,0.963009,0.965329,0.96325,0.5,0,0.867717
predictive_gv,152,0.66,0.817913,0.960832,0.966224,0.962203,0.5,0,0.869518
predictive_gv,153,0.66,0.821293,0.957182,0.96454,0.959087,0.5,0,0.869647
predictive_gv,154,0.66,0.822508,0.956216,0.965037,0.958935,0.5,0,0.869199
predictive_gv,155,0.66,0.829314,0.96338,0.955385,0.957621,0.5,0,0.870828
predictive_gv,156,0.66,0.836722,0.962033,0.95113,0.954409,0.5,0,0.871619
predictive_gv,157,0.66,0.840128,0.962148,0.946173,0.951259,0.5,0,0.871677
