agent,step,perturbation,memory,intent,correction,constraint,truth,coherence,gv,mode,reasons,action
constraint_drift_agent,99,0.0,0.973643,0.961077,0.990486,0.911746,0.987142,0.94058,0.961394,STABLE,,continue
constraint_drift_agent,100,0.0,0.977238,0.970242,0.995519,0.912817,0.992704,0.944236,0.965965,STABLE,,continue
constraint_drift_agent,101,0.0,1.0,0.970752,1.0,0.929301,1.0,0.956406,0.976369,STABLE,,continue
constraint_drift_agent,102,0.0,1.0,0.950077,1.0,0.910273,1.0,0.941088,0.967715,STABLE,,continue
constraint_drift_agent,103,0.0,1.0,0.965465,0.990979,0.898768,1.0,0.938499,0.965607,STABLE,,continue
constraint_drift_agent,104,0.0,0.999664,0.964279,0.993125,0.930977,1.0,0.954862,0.974212,STABLE,,continue
constraint_drift_agent,105,0.0,1.0,0.976577,1.0,0.932169,0.979452,0.956571,0.973643,STABLE,,continue
constraint_drift_agent,106,0.0,0.998114,0.987224,0.990302,0.933444,0.974951,0.957318,0.972474,STABLE,,continue
constraint_drift_agent,107,0.0,1.0,0.996098,0.998214,0.942642,0.977524,0.964465,0.978746,STABLE,,continue
constraint_drift_agent,108,0.0,1.0,0.984668,0.976607,0.946712,0.983407,0.96337,0.974837,STABLE,,continue
constraint_drift_agent,109,0.0,1.0,1.0,0.995675,0.939119,0.981836,0.963702,0.978897,STABLE,,continue
constraint_drift_agent,110,0.0,1.0,1.0,1.0,0.953041,0.980094,0.970921,0.983025,STABLE,,continue
constraint_drift_agent,111,0.0,0.991168,1.0,0.988993,0.95276,0.981287,0.969089,0.979627,STABLE,,continue
constraint_drift_agent,112,0.0,1.0,0.996453,0.966186,0.959921,0.976498,0.966229,0.976035,STABLE,,continue
constraint_drift_agent,113,0.0,1.0,0.995969,0.968318,0.96962,0.963933,0.966641,0.97576,STABLE,,continue
constraint_drift_agent,114,0.0,0.99483,1.0,0.966739,0.954893,0.97486,0.963852,0.974298,STABLE,,continue
constraint_drift_agent,115,0.0,1.0,0.99955,0.95192,0.963973,0.961218,0.958032,0.970325,STABLE,,continue
constraint_drift_agent,116,0.0,1.0,0.990724,0.947246,0.961168,0.963945,0.955927,0.967919,STABLE,,continue
constraint_drift_agent,117,0.0,0.993558,0.997613,0.950381,0.97271,0.970997,0.962517,0.973103,STABLE,,continue
constraint_drift_agent,118,0.0,0.987324,0.989211,0.941052,0.97684,0.970862,0.958296,0.969448,STABLE,,continue
constraint_drift_agent,119,0.0,0.965063,0.985019,0.94053,0.993634,0.957261,0.952063,0.965244,STABLE,,continue
constraint_drift_agent,120,0.0,0.954674,0.997737,0.962661,0.986469,0.955966,0.956706,0.968804,STABLE,,continue
constraint_drift_agent,121,0.0,0.966058,0.97471,0.949426,0.984268,0.976643,0.960103,0.968853,STABLE,,continue
constraint_drift_agent,122,0.0,0.965611,0.978451,0.968047,1.0,0.973622,0.96672,0.976163,STABLE,,continue
constraint_drift_agent,123,0.0,0.969404,0.998999,0.957426,1.0,0.966541,0.963497,0.975685,STABLE,,continue
constraint_drift_agent,124,0.0,0.973953,0.996681,0.953976,0.990169,0.97324,0.964925,0.975014,STABLE,,continue
constraint_drift_agent,125,0.10917,0.92653,0.943155,0.920464,0.906658,0.966316,0.915183,0.930298,STABLE,,continue
constraint_drift_agent,126,0.0,0.943187,0.975331,0.928156,0.906259,0.977967,0.922785,0.941915,STABLE,,continue
constraint_drift_agent,127,0.0,0.957923,0.972644,0.93447,0.91587,0.972282,0.931722,0.946742,STABLE,,continue
constraint_drift_agent,128,0.0,0.958665,0.976495,0.953866,0.913593,0.957118,0.934325,0.947969,STABLE,,continue
constraint_drift_agent,129,0.0,0.944261,0.966439,0.947377,0.915918,0.950272,0.930942,0.94191,STABLE,,continue
constraint_drift_agent,130,0.0,0.943654,0.962323,0.95055,0.932909,0.96274,0.940775,0.948951,STABLE,,continue
constraint_drift_agent,131,0.0,0.950307,0.961782,0.953339,0.939193,0.972963,0.945885,0.95429,STABLE,,continue
constraint_drift_agent,132,0.0,0.946955,0.966274,0.939742,0.944034,0.983764,0.942106,0.954417,STABLE,,continue
constraint_drift_agent,133,0.0,0.950265,0.988082,0.939606,0.948716,0.985315,0.945233,0.959545,STABLE,,continue
constraint_drift_agent,134,0.0,0.954992,0.988226,0.949374,0.959493,1.0,0.953449,0.968218,STABLE,,continue
constraint_drift_agent,135,0.0,0.960154,0.99765,0.949647,0.968967,0.99238,0.958054,0.971233,STABLE,,continue
constraint_drift_agent,136,0.0,0.975651,1.0,0.955677,0.948432,0.987795,0.957129,0.969929,STABLE,,continue
constraint_drift_agent,137,0.0,0.990775,1.0,0.964548,0.960829,0.994075,0.968342,0.978913,STABLE,,continue
constraint_drift_agent,138,0.0,1.0,1.0,0.98487,0.966172,1.0,0.978843,0.987736,STABLE,,continue
constraint_drift_agent,139,0.0,0.996929,0.993985,1.0,0.969849,1.0,0.982485,0.990547,STABLE,,continue
constraint_drift_agent,140,0.0,0.99852,0.98877,1.0,0.98556,1.0,0.989338,0.993984,STABLE,,continue
constraint_drift_agent,141,0.0,0.981576,0.98783,1.0,0.984069,0.981995,0.981295,0.98647,STABLE,,continue
constraint_drift_agent,142,0.0,1.0,0.995968,0.9993,0.981068,0.994936,0.988418,0.993071,STABLE,,continue
constraint_drift_agent,143,0.0,0.99458,1.0,1.0,0.984363,0.996987,0.990272,0.994306,STABLE,,continue
constraint_drift_agent,144,0.0,0.993455,1.0,0.991347,0.968845,1.0,0.980973,0.988856,STABLE,,continue
constraint_drift_agent,145,0.0,1.0,1.0,0.99667,0.967035,1.0,0.981761,0.99055,STABLE,,continue
constraint_drift_agent,146,0.0,0.999544,0.995129,0.994031,0.988718,0.98265,0.987072,0.990697,STABLE,,continue
constraint_drift_agent,147,0.0,1.0,0.978864,0.993808,0.984887,0.96384,0.973627,0.982069,STABLE,,continue
constraint_drift_agent,148,0.0,1.0,0.977346,0.973707,0.99396,0.982443,0.977019,0.983957,STABLE,,continue
constraint_drift_agent,149,0.0,1.0,0.983382,0.977954,1.0,1.0,0.984086,0.991257,STABLE,,continue
constraint_drift_agent,150,0.267728,0.870107,0.853326,0.873078,0.799849,0.961857,0.827259,0.867324,WATCH,,monitor drift; preserve failed evidence; avoid irreversible steps
constraint_drift_agent,151,0.0,0.9078,0.875566,0.906089,0.810644,0.96561,0.850221,0.888004,STABLE,,continue
constraint_drift_agent,152,0.0,0.922235,0.880847,0.909974,0.831791,0.983378,0.863305,0.900905,STABLE,,continue
constraint_drift_agent,153,0.0,0.921282,0.903396,0.922068,0.842725,0.989935,0.875905,0.911379,STABLE,,continue
constraint_drift_agent,154,0.0,0.940294,0.914656,0.947392,0.852865,0.997361,0.89041,0.925871,STABLE,,continue
constraint_drift_agent,155,0.0,0.938839,0.94546,0.959666,0.866586,0.981589,0.905453,0.933871,STABLE,,continue
constraint_drift_agent,156,0.0,0.937658,0.963729,0.968343,0.853425,0.994137,0.902274,0.937476,STABLE,,continue
constraint_drift_agent,157,0.0,0.939402,0.981759,0.972023,0.862039,1.0,0.909686,0.94479,STABLE,,continue
constraint_drift_agent,158,0.0,0.937408,0.973801,0.974087,0.876491,0.986691,0.91558,0.944699,STABLE,,continue
constraint_drift_agent,159,0.0,0.927938,0.984868,0.971789,0.878102,0.969688,0.913181,0.941055,STABLE,,continue
constraint_drift_agent,160,0.0,0.92945,0.986426,0.985155,0.875851,0.989827,0.915303,0.947922,STABLE,,continue
constraint_drift_agent,161,0.0,0.930732,0.981061,1.0,0.883527,0.985503,0.919457,0.951346,STABLE,,continue
constraint_drift_agent,162,0.0,0.93716,0.996637,1.0,0.880578,0.986783,0.9213,0.95438,STABLE,,continue
constraint_drift_agent,163,0.0,0.945301,0.987138,0.999443,0.885981,0.99974,0.926461,0.958425,STABLE,,continue
constraint_drift_agent,164,0.0,0.963676,0.985235,0.997384,0.897732,0.993918,0.936271,0.962781,STABLE,,continue
constraint_drift_agent,165,0.0,0.973747,0.985951,0.988067,0.892745,1.0,0.935302,0.962654,STABLE,,continue
constraint_drift_agent,166,0.0,0.975207,1.0,0.984649,0.900462,1.0,0.940589,0.966382,STABLE,,continue
constraint_drift_agent,167,0.0,0.96749,0.981022,0.999725,0.896653,0.999793,0.936518,0.964175,STABLE,,continue
constraint_drift_agent,168,0.0,0.965376,0.985753,0.990259,0.899484,1.0,0.937443,0.963451,STABLE,,continue
constraint_drift_agent,169,0.0,0.959281,0.980291,0.988188,0.889699,0.995774,0.92996,0.957688,STABLE,,continue
constraint_drift_agent,170,0.0,0.96516,0.978424,0.987175,0.894441,0.989714,0.932953,0.958165,STABLE,,continue
constraint_drift_agent,171,0.0,0.976084,0.995114,0.984378,0.904022,0.988527,0.941255,0.964245,STABLE,,continue
constraint_drift_agent,172,0.0,0.982494,1.0,0.991714,0.890588,0.994417,0.936976,0.965247,STABLE,,continue
constraint_drift_agent,173,0.0,0.99684,0.997784,1.0,0.888589,0.980218,0.936447,0.965225,STABLE,,continue
constraint_drift_agent,174,0.0,0.998615,0.980459,0.997602,0.906448,0.963446,0.94044,0.963191,STABLE,,continue
constraint_drift_agent,175,0.0,0.98598,0.972249,0.997314,0.906982,0.981737,0.941682,0.964151,STABLE,,continue
constraint_drift_agent,176,0.0,0.997138,0.980199,0.999157,0.915082,0.975265,0.94737,0.968217,STABLE,,continue
constraint_drift_agent,177,0.0,1.0,0.971217,1.0,0.930747,0.980282,0.954812,0.972542,STABLE,,continue
constraint_drift_agent,178,0.0,0.998238,0.978328,0.971385,0.936872,0.981467,0.95607,0.969431,STABLE,,continue
constraint_drift_agent,179,0.0,0.997935,0.987734,0.974758,0.928299,0.982233,0.953656,0.969533,STABLE,,continue
low_recovery_agent,0,0.0,1.0,1.0,1.0,1.0,0.98914,0.994135,0.997007,STABLE,,continue
low_recovery_agent,1,0.0,1.0,1.0,0.982654,1.0,0.984274,0.986486,0.991667,STABLE,,continue
low_recovery_agent,2,0.0,0.996293,0.990952,0.982277,1.0,0.973061,0.980222,0.98669,STABLE,,continue
low_recovery_agent,3,0.0,0.984822,0.978448,1.0,0.995377,0.975256,0.978675,0.986045,STABLE,,continue
low_recovery_agent,4,0.0,0.981717,0.970233,0.997648,1.0,0.991428,0.978865,0.988153,STABLE,,continue
low_recovery_agent,5,0.0,0.974299,0.978405,0.989512,0.982236,1.0,0.977185,0.984817,STABLE,,continue
low_recovery_agent,6,0.0,0.987463,0.990096,0.98561,0.982185,1.0,0.983936,0.988491,STABLE,,continue
low_recovery_agent,7,0.0,0.99214,0.986725,0.970513,0.984945,1.0,0.978611,0.985584,STABLE,,continue
low_recovery_agent,8,0.0,0.980642,0.993869,0.97607,0.993816,1.0,0.981231,0.988082,STABLE,,continue
low_recovery_agent,9,0.0,0.974874,0.978049,0.972553,1.0,0.99458,0.974564,0.983549,STABLE,,continue
low_recovery_agent,10,0.0,0.969462,0.961086,0.992166,1.0,1.0,0.970765,0.984695,STABLE,,continue
low_recovery_agent,11,0.0,0.980996,0.969072,0.990318,0.998362,0.995724,0.97779,0.986894,STABLE,,continue
low_recovery_agent,12,0.0,1.0,0.976394,0.986416,1.0,0.986005,0.982031,0.988799,STABLE,,continue
low_recovery_agent,13,0.0,1.0,0.971129,0.992459,1.0,0.991126,0.981955,0.990224,STABLE,,continue
low_recovery_agent,14,0.0,1.0,0.972882,0.992468,0.994233,0.987439,0.981597,0.988588,STABLE,,continue
low_recovery_agent,15,0.0,1.0,0.973343,0.985182,0.989595,0.999585,0.981112,0.988748,STABLE,,continue
low_recovery_agent,16,0.0,1.0,0.980465,0.983733,0.996275,0.993188,0.984405,0.989921,STABLE,,continue
low_recovery_agent,17,0.0,0.997404,0.991277,0.993712,0.986795,0.985252,0.987104,0.989957,STABLE,,continue
low_recovery_agent,18,0.0,0.998649,1.0,0.975034,0.99078,0.972834,0.97768,0.984758,STABLE,,continue
low_recovery_agent,19,0.0,0.992388,0.996356,0.972727,0.986281,0.975378,0.976764,0.982458,STABLE,,continue
low_recovery_agent,20,0.0,0.987498,0.981939,0.982598,0.995058,0.98605,0.982635,0.986255,STABLE,,continue
low_recovery_agent,21,0.0,0.972851,0.985958,0.99068,0.985196,0.987412,0.979249,0.984227,STABLE,,continue
low_recovery_agent,22,0.0,0.973339,1.0,1.0,0.9699,1.0,0.976793,0.987299,STABLE,,continue
low_recovery_agent,23,0.0,0.965807,1.0,1.0,0.962682,1.0,0.970785,0.984033,STABLE,,continue
low_recovery_agent,24,0.0,0.966811,1.0,1.0,0.978041,1.0,0.977098,0.987975,STABLE,,continue
low_recovery_agent,25,0.216779,0.882239,0.897414,0.916271,0.897521,0.913675,0.890876,0.901229,STABLE,,continue
low_recovery_agent,26,0.0,0.883721,0.897053,0.930496,0.916606,0.919979,0.895244,0.909588,STABLE,,continue
low_recovery_agent,27,0.0,0.9051,0.916606,0.938212,0.915976,0.943015,0.911526,0.923551,STABLE,,continue
low_recovery_agent,28,0.0,0.91026,0.922621,0.939512,0.914724,0.933514,0.914755,0.923677,STABLE,,continue
low_recovery_agent,29,0.0,0.922045,0.919198,0.974705,0.911624,0.92699,0.911826,0.92923,STABLE,,continue
low_recovery_agent,30,0.0,0.931886,0.939097,0.977273,0.925388,0.915199,0.919699,0.935241,STABLE,,continue
low_recovery_agent,31,0.0,0.929252,0.931832,0.96005,0.933348,0.900487,0.914937,0.928486,STABLE,,continue
low_recovery_agent,32,0.0,0.920332,0.930346,0.954773,0.943377,0.912599,0.919322,0.930968,STABLE,,continue
low_recovery_agent,33,0.0,0.934114,0.94184,0.969619,0.948511,0.923587,0.930395,0.942051,STABLE,,continue
low_recovery_agent,34,0.0,0.943235,0.946571,0.967956,0.949872,0.922365,0.933602,0.944137,STABLE,,continue
low_recovery_agent,35,0.0,0.950902,0.948677,0.963759,0.947811,0.917326,0.932684,0.94318,STABLE,,continue
low_recovery_agent,36,0.0,0.963676,0.952388,0.957885,0.960646,0.919245,0.937003,0.947799,STABLE,,continue
low_recovery_agent,37,0.0,0.951819,0.965314,0.955715,0.960138,0.927005,0.940709,0.949511,STABLE,,continue
low_recovery_agent,38,0.0,0.966174,0.967492,0.94709,0.969204,0.928798,0.942425,0.952508,STABLE,,continue
low_recovery_agent,39,0.0,0.98711,0.969334,0.928761,0.97558,0.954723,0.946015,0.959114,STABLE,,continue
low_recovery_agent,40,0.0,1.0,0.989391,0.923977,0.986924,0.951623,0.946289,0.964391,STABLE,,continue
low_recovery_agent,41,0.0,1.0,0.977266,0.92331,0.981351,0.965011,0.947602,0.96437,STABLE,,continue
low_recovery_agent,42,0.0,1.0,0.98133,0.915635,0.979932,0.960734,0.943074,0.961721,STABLE,,continue
low_recovery_agent,43,0.0,1.0,0.994176,0.93261,0.974206,0.936912,0.943642,0.960972,STABLE,,continue
low_recovery_agent,44,0.0,0.98233,1.0,0.933719,0.969046,0.95908,0.949898,0.963853,STABLE,,continue
low_recovery_agent,45,0.0,0.996056,1.0,0.935823,0.970542,0.965075,0.953709,0.968191,STABLE,,continue
low_recovery_agent,46,0.0,1.0,1.0,0.94796,0.984915,0.956556,0.959349,0.972867,STABLE,,continue
low_recovery_agent,47,0.0,1.0,0.997054,0.926754,0.965006,0.950329,0.944119,0.961264,STABLE,,continue
low_recovery_agent,48,0.0,1.0,0.99836,0.934165,0.9877,0.942158,0.948296,0.966118,STABLE,,continue
low_recovery_agent,49,0.0,0.999726,1.0,0.931805,0.989103,0.931422,0.943278,0.963277,STABLE,,continue
low_recovery_agent,50,0.0,1.0,0.993184,0.957302,0.98977,0.947943,0.959874,0.97296,STABLE,,continue
low_recovery_agent,51,0.0,0.999467,0.993265,0.954707,0.991892,0.95586,0.962407,0.974745,STABLE,,continue
low_recovery_agent,52,0.0,0.991657,0.992398,0.952048,1.0,0.95898,0.962413,0.975191,STABLE,,continue
low_recovery_agent,53,0.0,1.0,0.990875,0.958285,0.986786,0.958242,0.964103,0.974909,STABLE,,continue
low_recovery_agent,54,0.0,1.0,1.0,0.963676,1.0,0.968449,0.972235,0.982901,STABLE,,continue
low_recovery_agent,55,0.144006,0.934607,0.951899,0.9011,0.941933,0.908818,0.911102,0.923605,STABLE,,continue
low_recovery_agent,56,0.0,0.961893,0.962836,0.905275,0.959708,0.923992,0.922577,0.937768,STABLE,,continue
low_recovery_agent,57,0.0,0.983871,0.949476,0.909821,0.958749,0.911172,0.918356,0.936501,STABLE,,continue
low_recovery_agent,58,0.0,0.995455,0.949652,0.924071,0.986101,0.915723,0.926977,0.948169,STABLE,,continue
low_recovery_agent,59,0.0,0.99152,0.953708,0.939714,0.981698,0.917083,0.933608,0.951522,STABLE,,continue
low_recovery_agent,60,0.0,1.0,0.960133,0.923848,0.97111,0.93964,0.936653,0.95352,STABLE,,continue
low_recovery_agent,61,0.0,1.0,0.954784,0.927932,0.973871,0.95249,0.941387,0.957305,STABLE,,continue
low_recovery_agent,62,0.0,0.986417,0.948951,0.936138,0.975251,0.962532,0.9466,0.959146,STABLE,,continue
low_recovery_agent,63,0.0,0.974948,0.955432,0.951908,0.982371,0.967333,0.956638,0.965162,STABLE,,continue
low_recovery_agent,64,0.0,0.975512,0.949624,0.954843,0.996572,0.969116,0.95502,0.967814,STABLE,,continue
low_recovery_agent,65,0.0,0.968103,0.947573,0.960283,0.993149,0.976779,0.956123,0.96856,STABLE,,continue
low_recovery_agent,66,0.0,0.975271,0.959451,0.977537,1.0,0.96955,0.964998,0.975603,STABLE,,continue
low_recovery_agent,67,0.0,0.967739,0.961005,0.974733,0.988617,0.967904,0.964031,0.971606,STABLE,,continue
low_recovery_agent,68,0.0,0.964956,0.956509,0.973495,1.0,0.972817,0.961154,0.973094,STABLE,,continue
low_recovery_agent,69,0.0,0.991804,0.960693,0.972609,1.0,0.977856,0.968756,0.979342,STABLE,,continue
low_recovery_agent,70,0.0,0.996655,0.983701,0.966237,1.0,0.981948,0.975499,0.983794,STABLE,,continue
low_recovery_agent,71,0.0,0.981148,0.992337,0.98148,0.991428,0.983502,0.981817,0.985295,STABLE,,continue
low_recovery_agent,72,0.0,0.96504,0.980186,0.993367,0.987544,0.973915,0.971541,0.979503,STABLE,,continue
low_recovery_agent,73,0.0,0.96946,0.976091,0.989163,0.996071,0.964671,0.969038,0.978171,STABLE,,continue
low_recovery_agent,74,0.0,0.962264,0.978995,0.999681,1.0,0.961236,0.96594,0.979194,STABLE,,continue
low_recovery_agent,75,0.0,0.973932,0.97235,1.0,0.988662,0.978048,0.973762,0.982262,STABLE,,continue
low_recovery_agent,76,0.0,0.968952,0.994059,1.0,0.979534,0.974823,0.973514,0.98219,STABLE,,continue
low_recovery_agent,77,0.0,0.978651,1.0,0.999293,0.981843,0.984698,0.981259,0.987743,STABLE,,continue
low_recovery_agent,78,0.0,0.981267,0.987065,0.991217,0.985846,0.998245,0.983867,0.988599,STABLE,,continue
low_recovery_agent,79,0.0,0.998566,0.995598,0.994757,0.994622,0.991737,0.993198,0.99456,STABLE,,continue
low_recovery_agent,80,0.0,0.997121,0.987607,0.982668,0.998447,0.994344,0.986942,0.991315,STABLE,,continue
low_recovery_agent,81,0.0,1.0,0.993775,0.986412,1.0,0.994432,0.990664,0.994126,STABLE,,continue
low_recovery_agent,82,0.0,1.0,0.986868,0.991142,1.0,0.988242,0.988421,0.992506,STABLE,,continue
low_recovery_agent,83,0.0,1.0,0.981381,0.98655,0.988751,1.0,0.984989,0.990599,STABLE,,continue
low_recovery_agent,84,0.0,1.0,0.987816,1.0,0.987882,1.0,0.99008,0.994603,STABLE,,continue
low_recovery_agent,85,0.0,0.997725,0.991063,0.996022,0.992708,1.0,0.992737,0.995272,STABLE,,continue
low_recovery_agent,86,0.0,0.996724,1.0,0.998716,0.996076,0.99091,0.993834,0.995871,STABLE,,continue
low_recovery_agent,87,0.0,1.0,0.99866,0.992731,0.988669,1.0,0.992145,0.995179,STABLE,,continue
low_recovery_agent,88,0.0,0.997365,0.984166,0.986301,0.989184,1.0,0.986126,0.990814,STABLE,,continue
low_recovery_agent,89,0.0,1.0,0.991835,0.980894,0.993573,0.991239,0.986279,0.990333,STABLE,,continue
low_recovery_agent,90,0.265449,0.871371,0.847692,0.8815,0.908137,0.908896,0.863821,0.883414,STABLE,,continue
low_recovery_agent,91,0.0,0.879585,0.864142,0.872893,0.925127,0.918958,0.87091,0.891464,STABLE,,continue
low_recovery_agent,92,0.0,0.893177,0.875686,0.872682,0.91696,0.919212,0.878794,0.894547,STABLE,,continue
low_recovery_agent,93,0.0,0.905321,0.889673,0.868679,0.914706,0.919331,0.883846,0.897747,STABLE,,continue
low_recovery_agent,94,0.0,0.907505,0.882341,0.864439,0.914249,0.927535,0.879865,0.897217,STABLE,,continue
low_recovery_agent,95,0.0,0.901322,0.887889,0.885327,0.909035,0.932065,0.88878,0.902261,STABLE,,continue
low_recovery_agent,96,0.0,0.917569,0.890097,0.888306,0.928948,0.935185,0.895465,0.910753,STABLE,,continue
low_recovery_agent,97,0.0,0.933626,0.900651,0.893366,0.94021,0.944287,0.904444,0.920658,STABLE,,continue
low_recovery_agent,98,0.0,0.947871,0.900831,0.901882,0.945036,0.956399,0.909993,0.928411,STABLE,,continue
low_recovery_agent,99,0.0,0.940788,0.916653,0.914002,0.936868,0.972449,0.918281,0.934756,STABLE,,continue
low_recovery_agent,100,0.0,0.966729,0.931422,0.934808,0.943467,0.958341,0.935413,0.94524,STABLE,,continue
low_recovery_agent,101,0.0,0.950311,0.937882,0.933843,0.939466,0.961505,0.936054,0.943624,STABLE,,continue
low_recovery_agent,102,0.0,0.959488,0.926895,0.934382,0.960073,0.954255,0.935346,0.945839,STABLE,,continue
low_recovery_agent,103,0.0,0.970649,0.926215,0.944827,0.97468,0.965831,0.9409,0.955159,STABLE,,continue
low_recovery_agent,104,0.0,0.981525,0.918905,0.960157,0.968457,0.971535,0.941662,0.958636,STABLE,,continue
low_recovery_agent,105,0.0,0.985231,0.928378,0.966554,0.962889,0.960627,0.94513,0.958943,STABLE,,continue
low_recovery_agent,106,0.0,0.994852,0.934319,0.98059,0.965819,0.950158,0.946932,0.962504,STABLE,,continue
low_recovery_agent,107,0.0,1.0,0.934359,0.985485,0.962455,0.971137,0.951811,0.9684,STABLE,,continue
low_recovery_agent,108,0.0,0.991234,0.934726,0.987663,0.95495,0.977069,0.950978,0.967282,STABLE,,continue
low_recovery_agent,109,0.0,1.0,0.933542,0.992552,0.931555,0.978766,0.942485,0.963977,STABLE,,continue
low_recovery_agent,110,0.0,0.99687,0.929145,1.0,0.934521,0.978924,0.94209,0.964878,STABLE,,continue
low_recovery_agent,111,0.0,0.993288,0.914016,0.98868,0.950091,0.959742,0.936714,0.958477,STABLE,,continue
low_recovery_agent,112,0.0,0.986033,0.91492,1.0,0.962318,0.957834,0.939495,0.96207,STABLE,,continue
low_recovery_agent,113,0.0,0.999927,0.912364,1.0,0.952159,0.972404,0.939419,0.96463,STABLE,,continue
low_recovery_agent,114,0.0,0.99587,0.907074,0.997829,0.959286,0.969967,0.937972,0.963574,STABLE,,continue
low_recovery_agent,115,0.0,1.0,0.906541,1.0,0.967413,0.972091,0.940172,0.966767,STABLE,,continue
low_recovery_agent,116,0.0,0.995586,0.913384,1.0,0.990996,0.984025,0.949475,0.975277,STABLE,,continue
low_recovery_agent,117,0.0,1.0,0.949206,1.0,0.996662,0.992519,0.971161,0.986721,STABLE,,continue
low_recovery_agent,118,0.0,0.98991,0.947662,0.994938,1.0,0.991458,0.96874,0.984214,STABLE,,continue
low_recovery_agent,119,0.0,0.991906,0.96152,1.0,0.998383,0.985535,0.975612,0.986865,STABLE,,continue
low_recovery_agent,120,0.0,1.0,0.971452,0.983937,0.995398,0.988507,0.979451,0.986902,STABLE,,continue
low_recovery_agent,121,0.0,1.0,0.982181,0.987997,1.0,0.990194,0.98614,0.991323,STABLE,,continue
low_recovery_agent,122,0.0,0.993261,0.980584,0.989099,0.999653,0.972231,0.978786,0.985677,STABLE,,continue
low_recovery_agent,123,0.0,0.989696,0.982252,0.987114,0.997217,0.979638,0.981968,0.986499,STABLE,,continue
low_recovery_agent,124,0.0,0.979533,0.966984,0.984612,1.0,0.998366,0.975459,0.985826,STABLE,,continue
low_recovery_agent,125,0.254938,0.851373,0.839073,0.881274,0.912548,0.914679,0.853569,0.879924,WATCH,,monitor drift; preserve failed evidence; avoid irreversible steps
low_recovery_agent,126,0.0,0.851239,0.848895,0.8945,0.928762,0.914386,0.859936,0.887707,STABLE,,continue
low_recovery_agent,127,0.0,0.856832,0.83047,0.896303,0.930001,0.911981,0.854124,0.885194,STABLE,,continue
low_recovery_agent,128,0.0,0.867193,0.839574,0.881592,0.938526,0.910708,0.858353,0.887081,STABLE,,continue
low_recovery_agent,129,0.0,0.880124,0.835899,0.890891,0.941288,0.921864,0.863154,0.893572,STABLE,,continue
low_recovery_agent,130,0.0,0.88866,0.842702,0.883821,0.931859,0.923136,0.867033,0.893382,STABLE,,continue
low_recovery_agent,131,0.0,0.895346,0.845585,0.898903,0.935268,0.92048,0.873214,0.898569,STABLE,,continue
low_recovery_agent,132,0.0,0.898928,0.856645,0.909835,0.959942,0.921028,0.880874,0.908566,STABLE,,continue
low_recovery_agent,133,0.0,0.904339,0.869078,0.916453,0.958581,0.912722,0.887921,0.911388,STABLE,,continue
low_recovery_agent,134,0.0,0.905047,0.865803,0.905537,0.954394,0.910193,0.884297,0.907146,STABLE,,continue
low_recovery_agent,135,0.0,0.916658,0.879463,0.903677,0.955941,0.899783,0.889515,0.909273,STABLE,,continue
low_recovery_agent,136,0.0,0.916781,0.890324,0.919247,0.95282,0.919421,0.902852,0.918971,STABLE,,continue
low_recovery_agent,137,0.0,0.906684,0.884099,0.932481,0.973825,0.931688,0.900284,0.925285,STABLE,,continue
low_recovery_agent,138,0.0,0.911954,0.868754,0.917388,0.977501,0.934324,0.892078,0.921084,STABLE,,continue
low_recovery_agent,139,0.0,0.906249,0.87689,0.924818,0.988992,0.941667,0.895915,0.927025,STABLE,,continue
low_recovery_agent,140,0.0,0.924233,0.883987,0.929378,1.0,0.93719,0.9032,0.933619,STABLE,,continue
low_recovery_agent,141,0.0,0.956984,0.894353,0.938554,1.0,0.961677,0.921085,0.9488,STABLE,,continue
low_recovery_agent,142,0.0,0.967525,0.884324,0.957258,0.996591,0.966236,0.922557,0.952895,STABLE,,continue
low_recovery_agent,143,0.0,0.956707,0.896179,0.953993,0.997903,0.966468,0.926231,0.95323,STABLE,,continue
low_recovery_agent,144,0.0,0.978589,0.92192,0.957955,0.998734,0.965785,0.942999,0.963019,STABLE,,continue
low_recovery_agent,145,0.0,0.990951,0.923081,0.956937,1.0,0.963515,0.943759,0.964612,STABLE,,continue
low_recovery_agent,146,0.0,0.991124,0.911652,0.967251,1.0,0.974048,0.942568,0.966935,STABLE,,continue
low_recovery_agent,147,0.0,1.0,0.908227,0.972104,0.990568,0.974132,0.941712,0.966726,STABLE,,continue
low_recovery_agent,148,0.0,1.0,0.914476,0.960097,0.978276,0.962674,0.939168,0.960336,STABLE,,continue
low_recovery_agent,149,0.0,1.0,0.93999,0.976754,0.961293,0.980282,0.954605,0.969529,STABLE,,continue
low_recovery_agent,150,0.199576,0.894738,0.840591,0.905655,0.900469,0.899133,0.867703,0.887414,STABLE,,continue
low_recovery_agent,151,0.0,0.907245,0.828302,0.910597,0.920905,0.908496,0.866423,0.89396,STABLE,,continue
low_recovery_agent,152,0.0,0.907895,0.846982,0.927139,0.941203,0.925567,0.881604,0.909206,STABLE,,continue
low_recovery_agent,153,0.0,0.924309,0.863034,0.935331,0.947449,0.929967,0.894942,0.919242,STABLE,,continue
low_recovery_agent,154,0.0,0.916787,0.861288,0.937426,0.954646,0.950748,0.89518,0.923899,STABLE,,continue
low_recovery_agent,155,0.0,0.921429,0.879229,0.952975,0.956458,0.961177,0.908026,0.934243,STABLE,,continue
