system,step,basin,truth,constraint,correction,coherence,inside_kernel,novelty,discoveries,survivability,extinct
reckless_escape,160,0.998814,0.924993,0.995196,0.988103,0.942609,True,0.0,0,0.976631,False
reckless_escape,161,1.0,0.920394,1.0,0.984832,0.939074,True,0.0,0,0.976236,False
reckless_escape,162,1.0,0.917784,0.997547,0.985196,0.937047,True,0.0,0,0.975133,False
reckless_escape,163,1.0,0.911223,1.0,0.9824,0.931918,True,0.0,0,0.973386,False
reckless_escape,164,1.0,0.898496,1.0,0.994203,0.924671,True,0.0,0,0.971878,False
reckless_escape,165,1.0,0.893159,1.0,0.989916,0.920085,True,0.0,0,0.969767,False
reckless_escape,166,0.993736,0.890115,0.995943,0.995385,0.918188,True,0.0,0,0.966647,False
reckless_escape,167,0.999871,0.882859,0.994104,0.990944,0.912013,True,0.0,0,0.965978,False
reckless_escape,168,1.0,0.890099,0.989618,0.974576,0.9142,True,0.0,0,0.964494,False
reckless_escape,169,1.0,0.888538,0.985194,0.984628,0.91417,True,0.0,0,0.96482,False
reckless_escape,170,1.0,0.887635,0.984515,0.986109,0.913611,True,0.0,0,0.964676,False
reckless_escape,171,1.0,0.892857,0.99165,0.979198,0.917226,True,0.0,0,0.966366,False
reckless_escape,172,1.0,0.878585,0.978945,0.973249,0.904471,True,0.0,0,0.959147,False
reckless_escape,173,1.0,0.880626,0.990813,0.965841,0.905664,True,0.0,0,0.960757,False
reckless_escape,174,1.0,0.877128,0.991054,0.956504,0.901021,True,0.0,0,0.958306,False
reckless_escape,175,0.998467,0.890262,0.990928,0.963008,0.911998,True,0.0,0,0.962292,False
reckless_escape,176,1.0,0.887603,0.991712,0.9652,0.910623,True,0.0,0,0.96268,False
reckless_escape,177,0.993163,0.883763,0.991026,0.961808,0.907047,True,0.0,0,0.958363,False
reckless_escape,178,0.996366,0.893929,0.989921,0.963658,0.91474,True,0.0,0,0.962393,False
reckless_escape,179,0.996709,0.896009,0.999515,0.965269,0.917002,True,0.0,0,0.965122,False
reckless_escape,180,1.0,0.906575,0.999164,0.979878,0.927969,True,0.0,0,0.971572,False
reckless_escape,181,0.997788,0.900034,1.0,0.98495,0.924254,True,0.0,0,0.969969,False
reckless_escape,182,1.0,0.90493,1.0,0.975779,0.925948,True,0.0,0,0.97061,False
reckless_escape,183,1.0,0.893819,1.0,0.974343,0.917604,True,0.0,0,0.967408,False
reckless_escape,184,1.0,0.892518,0.997473,0.975252,0.916695,True,0.0,0,0.966737,False
reckless_escape,185,0.999386,0.889559,1.0,0.977715,0.915225,True,0.0,0,0.966595,False
reckless_escape,186,0.999056,0.878141,0.992648,0.986894,0.907787,True,0.0,0,0.963483,False
reckless_escape,187,0.996878,0.878057,0.992784,0.991409,0.908386,True,0.0,0,0.963369,False
reckless_escape,188,0.99407,0.880634,0.99224,0.994906,0.910663,True,0.0,0,0.963431,False
reckless_escape,189,1.0,0.888103,0.995221,0.99578,0.916667,True,0.0,0,0.968408,False
reckless_escape,190,0.997241,0.888532,1.0,0.995098,0.917495,True,0.0,0,0.968301,False
reckless_escape,191,0.997223,0.890596,0.997759,0.998048,0.919136,True,0.0,0,0.968872,False
reckless_escape,192,1.0,0.899979,1.0,0.992458,0.92549,True,0.0,0,0.971999,False
reckless_escape,193,1.0,0.898043,0.99317,0.989866,0.922887,True,0.0,0,0.969746,False
reckless_escape,194,0.998545,0.896933,1.0,0.991139,0.923048,True,0.0,0,0.97042,False
reckless_escape,195,1.0,0.895986,1.0,0.992746,0.922608,True,0.0,0,0.970975,False
reckless_escape,196,1.0,0.891715,1.0,0.994049,0.919674,True,0.0,0,0.970036,False
reckless_escape,197,1.0,0.900155,0.994857,0.994041,0.925233,True,0.0,0,0.971296,False
reckless_escape,198,0.99385,0.907212,0.992098,0.987434,0.929129,True,0.0,0,0.969275,False
reckless_escape,199,0.99359,0.905101,0.996595,0.98056,0.926844,True,0.0,0,0.968369,False
reckless_escape,200,0.998743,0.911648,1.0,0.976719,0.931008,True,0.0,0,0.972081,False
reckless_escape,201,0.99639,0.923286,0.993197,0.98487,0.940615,True,0.0,0,0.974351,False
reckless_escape,202,1.0,0.927424,0.987154,0.981853,0.942532,True,0.0,0,0.975187,False
reckless_escape,203,1.0,0.927559,0.987521,0.986543,0.943375,True,0.0,0,0.976035,False
reckless_escape,204,0.993572,0.923239,0.989027,0.993939,0.941337,True,0.0,0,0.973877,False
reckless_escape,205,1.0,0.925554,0.993605,0.989985,0.943142,True,0.0,0,0.977224,False
reckless_escape,206,0.997327,0.918635,0.995655,0.991175,0.938484,True,0.0,0,0.974939,False
reckless_escape,207,1.0,0.920717,0.999028,0.990987,0.940346,True,0.0,0,0.977134,False
reckless_escape,208,0.998111,0.923546,1.0,0.987039,0.941798,True,0.0,0,0.976722,False
reckless_escape,209,0.997042,0.920975,0.99325,0.994733,0.940391,True,0.0,0,0.975546,False
reckless_escape,210,1.0,0.933417,0.992167,1.0,0.949938,True,0.0,0,0.980598,False
reckless_escape,211,1.0,0.931543,0.994461,1.0,0.948944,True,0.0,0,0.980554,False
reckless_escape,212,1.0,0.933505,0.996127,0.994546,0.949944,True,0.0,0,0.980563,False
reckless_escape,213,1.0,0.930368,0.991498,1.0,0.947592,True,0.0,0,0.979647,False
reckless_escape,214,0.992264,0.926714,0.991254,1.0,0.944877,True,0.0,0,0.97568,False
reckless_escape,215,1.0,0.92341,0.993364,0.994744,0.942195,True,0.0,0,0.977347,False
reckless_escape,216,0.996578,0.916869,0.9998,0.998916,0.938807,True,0.0,0,0.976205,False
reckless_escape,217,1.0,0.92217,0.989234,1.0,0.941199,True,0.0,0,0.976997,False
reckless_escape,218,1.0,0.925049,0.983395,0.991012,0.941441,True,0.0,0,0.975234,False
reckless_escape,219,1.0,0.929767,0.975315,0.985194,0.942907,True,0.0,0,0.973991,False
reckless_escape,220,1.0,0.922136,0.966972,0.980377,0.935326,True,0.0,0,0.969531,False
reckless_escape,221,0.994475,0.92204,0.973578,0.972718,0.935631,True,0.0,0,0.967568,False
reckless_escape,222,1.0,0.920131,0.97034,0.979909,0.934509,True,0.0,0,0.969613,False
reckless_escape,223,1.0,0.92332,0.968511,0.982942,0.93667,True,0.0,0,0.970542,False
reckless_escape,224,1.0,0.92062,0.969001,0.982704,0.934805,True,0.0,0,0.969887,False
reckless_escape,225,0.995719,0.927333,0.972037,0.974936,0.939581,True,0.0,0,0.9695,False
reckless_escape,226,1.0,0.933904,0.980814,0.975641,0.945602,True,0.0,0,0.974711,False
reckless_escape,227,0.989167,0.935943,0.97741,0.970341,0.945835,True,0.0,0,0.969635,False
reckless_escape,228,0.998012,0.92772,0.974891,0.979628,0.940828,True,0.0,0,0.971762,False
reckless_escape,229,1.0,0.925368,0.978359,0.986369,0.940359,True,0.0,0,0.973606,False
reckless_escape,230,1.0,0.919033,0.985208,0.981358,0.936087,True,0.0,0,0.972484,False
reckless_escape,231,1.0,0.922567,0.987343,0.976439,0.938047,True,0.0,0,0.973051,False
reckless_escape,232,1.0,0.924279,0.994337,0.976352,0.939737,True,0.0,0,0.974809,False
reckless_escape,233,1.0,0.922639,0.996433,0.972649,0.937766,True,0.0,0,0.974136,False
reckless_escape,234,0.996907,0.92121,0.997105,0.966307,0.935049,True,0.0,0,0.97161,False
reckless_escape,235,1.0,0.918874,0.999498,0.950069,0.927933,True,0.0,0,0.969669,False
reckless_escape,236,1.0,0.914588,1.0,0.948496,0.924514,True,0.0,0,0.968357,False
reckless_escape,237,1.0,0.903745,0.993208,0.95466,0.919394,True,0.0,0,0.965431,False
reckless_escape,238,0.997789,0.902088,1.0,0.95962,0.919753,True,0.0,0,0.966253,False
reckless_escape,239,1.0,0.898399,1.0,0.951778,0.914787,True,0.0,0,0.964735,False
reckless_escape,240,1.0,0.89301,0.998697,0.953813,0.911694,True,0.0,0,0.963444,False
reckless_escape,241,1.0,0.890336,1.0,0.956822,0.910712,True,0.0,0,0.963501,False
reckless_escape,242,1.0,0.892089,1.0,0.969526,0.915262,True,0.0,0,0.966141,False
reckless_escape,243,1.0,0.911451,1.0,0.972668,0.929905,True,0.0,0,0.971823,False
reckless_escape,244,0.995848,0.90947,0.996963,0.976764,0.929272,True,0.0,0,0.96984,False
reckless_escape,245,1.0,0.916692,1.0,0.975973,0.934462,True,0.0,0,0.973776,False
reckless_escape,246,1.0,0.921976,0.990362,0.974279,0.937391,True,0.0,0,0.973107,False
reckless_escape,247,1.0,0.928038,0.99214,0.977989,0.942684,True,0.0,0,0.975672,False
reckless_escape,248,0.998529,0.927024,0.992315,0.97795,0.941952,True,0.0,0,0.974869,False
reckless_escape,249,0.999269,0.927923,0.990686,0.976639,0.942223,True,0.0,0,0.974868,False
reckless_escape,250,0.994558,0.91871,0.988668,0.981403,0.936232,True,0.0,0,0.971004,False
reckless_escape,251,1.0,0.910527,0.987361,0.983086,0.930357,True,0.0,0,0.970895,False
reckless_escape,252,1.0,0.905713,0.987848,0.985738,0.92727,True,0.0,0,0.970117,False
reckless_escape,253,0.997474,0.904368,0.971719,0.98212,0.923442,True,0.0,0,0.965046,False
reckless_escape,254,0.993238,0.906098,0.971601,0.968702,0.923115,True,0.0,0,0.961808,False
reckless_escape,255,0.989731,0.909735,0.964129,0.969123,0.924801,True,0.0,0,0.960047,False
reckless_escape,256,0.996076,0.911179,0.962874,0.960143,0.924543,True,0.0,0,0.961203,False
reckless_escape,257,0.995325,0.911813,0.95951,0.964201,0.925057,True,0.0,0,0.961057,False
reckless_escape,258,0.991525,0.910823,0.961177,0.966426,0.924836,True,0.0,0,0.960019,False
reckless_escape,259,0.990093,0.911069,0.964033,0.966544,0.925473,True,0.0,0,0.960127,False
reckless_escape,260,0.981619,0.908689,0.957868,0.956442,0.921573,True,0.0,0,0.953486,False
reckless_escape,261,0.977163,0.912895,0.961799,0.951354,0.924142,True,0.0,0,0.952853,False
reckless_escape,262,0.966217,0.910599,0.964487,0.956678,0.923711,True,0.0,0,0.949458,False
reckless_escape,263,0.978551,0.902194,0.957274,0.96127,0.917333,True,0.0,0,0.951212,False
reckless_escape,264,0.979538,0.912973,0.960564,0.961326,0.925731,True,0.0,0,0.955134,False
reckless_escape,265,0.967278,0.91442,0.958719,0.954989,0.925657,True,0.0,0,0.949508,False
reckless_escape,266,0.972119,0.920746,0.959857,0.962706,0.931497,True,0.0,0,0.954472,False
reckless_escape,267,0.975117,0.927742,0.954295,0.97988,0.935879,True,0.0,0,0.9588,False
reckless_escape,268,0.982083,0.931449,0.96591,0.98479,0.941945,True,0.0,0,0.96562,False
reckless_escape,269,0.997231,0.929931,0.966815,0.977231,0.940743,True,0.0,0,0.970064,False
reckless_escape,270,0.99594,0.931072,0.965366,0.988957,0.941597,True,0.0,0,0.971262,False
reckless_escape,271,1.0,0.931986,0.963392,0.995678,0.941583,True,0.0,0,0.973553,False
reckless_escape,272,1.0,0.938381,0.960444,0.995485,0.944785,True,0.0,0,0.974531,False
reckless_escape,273,1.0,0.950501,0.965076,1.0,0.954205,True,0.0,0,0.979309,False
reckless_escape,274,1.0,0.945223,0.963978,1.0,0.950414,True,0.0,0,0.977706,False
reckless_escape,275,0.992619,0.937755,0.955969,1.0,0.942364,True,0.0,0,0.971149,False
reckless_escape,276,1.0,0.926858,0.964834,1.0,0.93851,True,0.0,0,0.973126,False
reckless_escape,277,1.0,0.933995,0.968408,0.992145,0.944557,True,0.0,0,0.97468,False
reckless_escape,278,0.98682,0.933166,0.975479,0.992316,0.945836,True,0.0,0,0.970972,False
reckless_escape,279,0.997855,0.939529,0.983528,0.997621,0.952529,True,0.0,0,0.979306,False
reckless_escape,280,1.0,0.941588,0.984192,0.996216,0.954077,True,0.0,0,0.9806,False
reckless_escape,281,0.996278,0.940346,0.985762,1.0,0.953747,True,0.0,0,0.979734,False
reckless_escape,282,1.0,0.947281,0.984483,1.0,0.958452,True,0.0,0,0.982732,False
reckless_escape,283,1.0,0.951502,0.97746,1.0,0.959477,True,0.0,0,0.98235,False
reckless_escape,284,1.0,0.954562,0.980908,0.99378,0.962542,True,0.0,0,0.983019,False
reckless_escape,285,0.992769,0.951158,0.98751,0.995969,0.961688,True,0.0,0,0.981051,False
reckless_escape,286,1.0,0.951173,0.987681,0.999941,0.961992,True,0.0,0,0.984425,False
reckless_escape,287,1.0,0.949676,0.978263,0.994418,0.958394,True,0.0,0,0.981255,False
reckless_escape,288,1.0,0.942122,0.969188,0.993788,0.95043,True,0.0,0,0.977218,False
reckless_escape,289,1.0,0.950409,0.971537,0.996664,0.956799,True,0.0,0,0.980299,False
reckless_escape,290,1.0,0.948781,0.976935,0.991804,0.957342,True,0.0,0,0.980363,False
reckless_escape,291,1.0,0.948252,0.979539,0.990269,0.957536,True,0.0,0,0.980544,False
reckless_escape,292,1.0,0.954944,0.975132,0.993755,0.961139,True,0.0,0,0.981876,False
reckless_escape,293,0.994443,0.961494,0.965099,0.999364,0.960813,True,0.0,0,0.979883,False
reckless_escape,294,0.99667,0.964249,0.968855,0.994411,0.964561,True,0.0,0,0.981658,False
reckless_escape,295,1.0,0.956988,0.968075,1.0,0.959522,True,0.0,0,0.981654,False
reckless_escape,296,1.0,0.950177,0.971265,1.0,0.956457,True,0.0,0,0.980634,False
reckless_escape,297,1.0,0.95274,0.971051,0.99635,0.958183,True,0.0,0,0.980753,False
reckless_escape,298,1.0,0.95422,0.97462,0.988353,0.960478,True,0.0,0,0.980818,False
reckless_escape,299,1.0,0.955043,0.974445,0.990296,0.961008,True,0.0,0,0.98127,False
reckless_escape,300,0.995731,0.956609,0.969844,0.987089,0.960573,True,0.0,0,0.9786,False
reckless_escape,301,1.0,0.967749,0.972765,0.984929,0.969016,True,0.0,0,0.983464,False
reckless_escape,302,1.0,0.96457,0.962325,0.993421,0.961403,True,0.0,0,0.981289,False
reckless_escape,303,1.0,0.956506,0.971364,0.993893,0.960857,True,0.0,0,0.981464,False
reckless_escape,304,0.990738,0.965649,0.976304,0.993707,0.968724,True,0.0,0,0.981398,False
reckless_escape,305,0.988534,0.962437,0.973706,0.982639,0.965901,True,0.0,0,0.977626,False
reckless_escape,306,1.0,0.958518,0.975997,0.981179,0.963658,True,0.0,0,0.981217,False
reckless_escape,307,0.998899,0.953537,0.982495,0.980941,0.96102,True,0.0,0,0.980722,False
reckless_escape,308,1.0,0.948339,0.989991,0.984872,0.958636,True,0.0,0,0.981818,False
reckless_escape,309,1.0,0.94482,0.989305,0.98396,0.955838,True,0.0,0,0.980597,False
reckless_escape,310,1.0,0.953263,0.990811,0.976007,0.960234,True,0.0,0,0.981802,False
reckless_escape,311,1.0,0.953081,0.986997,0.974548,0.959635,True,0.0,0,0.980807,False
reckless_escape,312,1.0,0.951084,0.995302,0.975054,0.958451,True,0.0,0,0.981871,False
reckless_escape,313,1.0,0.95658,0.999653,0.978986,0.963455,True,0.0,0,0.984794,False
reckless_escape,314,1.0,0.968407,0.994214,0.979173,0.971602,True,0.0,0,0.986948,False
reckless_escape,315,1.0,0.966073,0.996147,0.978321,0.969685,True,0.0,0,0.986527,False
reckless_escape,316,1.0,0.959731,0.98577,0.979309,0.965526,True,0.0,0,0.983157,False
reckless_escape,317,1.0,0.963444,0.974284,0.971302,0.96579,True,0.0,0,0.980668,False
reckless_escape,318,0.995542,0.967391,0.97036,0.972001,0.968295,True,0.0,0,0.979377,False
reckless_escape,319,1.0,0.968462,0.967899,0.965916,0.966497,True,0.0,0,0.979753,False
reckless_escape,320,0.994218,0.97127,0.983905,0.974279,0.971904,True,0.0,0,0.982762,False
reckless_escape,321,0.997453,0.959859,0.976095,0.982174,0.964703,True,0.0,0,0.980773,False
reckless_escape,322,0.995779,0.959174,0.969907,0.974951,0.962418,True,0.0,0,0.977614,False
reckless_escape,323,0.992567,0.955042,0.965452,0.978278,0.95818,True,0.0,0,0.974805,False
reckless_escape,324,0.995059,0.95897,0.964865,0.976775,0.960575,True,0.0,0,0.97643,False
reckless_escape,325,1.0,0.958404,0.96562,0.972263,0.960618,True,0.0,0,0.977715,False
reckless_escape,326,1.0,0.961393,0.968616,0.974162,0.963614,True,0.0,0,0.979418,False
reckless_escape,327,1.0,0.967301,0.974325,0.973756,0.969087,True,0.0,0,0.982109,False
reckless_escape,328,1.0,0.971347,0.976215,0.975441,0.972519,True,0.0,0,0.983825,False
reckless_escape,329,1.0,0.98864,0.97415,0.976056,0.974151,True,0.0,0,0.986848,False
reckless_escape,330,1.0,0.997994,0.970311,0.973396,0.970038,True,0.0,0,0.986975,False
reckless_escape,331,0.997859,0.987759,0.97433,0.990399,0.978182,True,0.0,0,0.9884,False
reckless_escape,332,0.988445,0.993253,0.970166,0.998269,0.976827,True,0.0,0,0.986002,False
reckless_escape,333,0.987311,0.992237,0.974943,0.996917,0.979999,True,0.0,0,0.986439,False
reckless_escape,334,0.98964,0.984666,0.977518,0.986221,0.97958,True,0.0,0,0.984877,False
reckless_escape,335,0.999635,0.986602,0.981233,0.985937,0.982559,True,0.0,0,0.99001,False
reckless_escape,336,1.0,0.989382,0.986943,0.990547,0.987681,True,0.0,0,0.992937,False
reckless_escape,337,0.993169,0.991986,0.99032,0.997163,0.99068,True,0.0,0,0.992704,False
reckless_escape,338,0.989837,0.994808,0.989967,0.98587,0.98711,True,0.0,0,0.989873,False
reckless_escape,339,0.978938,0.989176,0.998155,0.996928,0.991374,True,0.0,0,0.988251,False
reckless_escape,340,0.980223,0.989515,1.0,0.993995,0.990852,True,0.0,0,0.988659,False
reckless_escape,341,0.996533,0.987347,1.0,0.985178,0.985286,True,0.0,0,0.992564,False
reckless_escape,342,1.0,0.977487,0.993667,0.990328,0.981232,True,0.0,0,0.991201,False
reckless_escape,343,1.0,0.973168,0.992392,0.992209,0.978256,True,0.0,0,0.990101,False
reckless_escape,344,0.982919,0.968384,0.993405,0.991675,0.97479,True,0.0,0,0.982441,False
reckless_escape,345,0.988979,0.966798,0.990295,0.990267,0.973044,True,0.0,0,0.983491,False
reckless_escape,346,0.989508,0.962662,0.989993,0.991442,0.970112,True,0.0,0,0.982706,False
reckless_escape,347,0.991026,0.968702,0.997462,0.991125,0.975275,True,0.0,0,0.98629,False
reckless_escape,348,0.992313,0.967408,1.0,0.992579,0.974807,True,0.0,0,0.98715,False
reckless_escape,349,0.987232,0.961854,1.0,0.99157,0.970568,True,0.0,0,0.98357,False
reckless_escape,350,1.0,0.963839,1.0,0.990806,0.971838,True,0.0,0,0.988824,False
reckless_escape,351,1.0,0.955821,0.999472,0.992653,0.966351,True,0.0,0,0.986886,False
reckless_escape,352,1.0,0.942156,0.998913,1.0,0.957393,True,0.0,0,0.984279,False
reckless_escape,353,0.997433,0.946148,0.994469,0.991877,0.958634,True,0.0,0,0.982234,False
reckless_escape,354,1.0,0.93533,0.987617,0.992002,0.949767,True,0.0,0,0.978983,False
reckless_escape,355,1.0,0.928539,0.991997,0.984961,0.944358,True,0.0,0,0.976914,False
reckless_escape,356,0.990194,0.922534,0.994562,0.995062,0.941758,True,0.0,0,0.973671,False
reckless_escape,357,0.998617,0.923236,0.988446,0.992159,0.941043,True,0.0,0,0.975405,False
reckless_escape,358,0.992307,0.926238,0.981796,0.994137,0.942288,True,0.0,0,0.972776,False
reckless_escape,359,0.998598,0.923874,0.990376,0.996124,0.942254,True,0.0,0,0.97656,False
reckless_escape,360,0.996473,0.924797,0.984563,0.993673,0.941711,True,0.0,0,0.974464,False
reckless_escape,361,0.994586,0.918083,0.976201,0.979683,0.933973,True,0.0,0,0.968146,False
reckless_escape,362,1.0,0.909122,0.968176,0.990585,0.926755,True,0.0,0,0.967806,False
reckless_escape,363,1.0,0.913676,0.972396,0.981523,0.930311,True,0.0,0,0.968543,False
reckless_escape,364,0.990974,0.929019,0.963039,0.975378,0.939149,True,0.0,0,0.966391,False
reckless_escape,365,0.982921,0.937681,0.977858,0.972714,0.947577,True,0.0,0,0.968196,False
reckless_escape,366,0.968945,0.936696,0.976131,0.969016,0.946028,True,0.0,0,0.961694,False
reckless_escape,367,0.976027,0.939122,0.974418,0.962645,0.946256,True,0.0,0,0.963648,False
reckless_escape,368,0.980047,0.944921,0.979355,0.954402,0.947215,True,0.0,0,0.96607,False
reckless_escape,369,0.977923,0.939007,0.984046,0.956861,0.944231,True,0.0,0,0.965028,False
reckless_escape,370,0.985015,0.940729,0.991367,0.960011,0.946298,True,0.0,0,0.97004,False
reckless_escape,371,1.0,0.941876,0.989607,0.955292,0.945174,True,0.0,0,0.974829,False
reckless_escape,372,1.0,0.94202,0.997535,0.943816,0.939231,True,0.0,0,0.973962,False
reckless_escape,373,1.0,0.938105,1.0,0.943852,0.936919,True,0.0,0,0.973428,False
reckless_escape,374,1.0,0.926565,0.995441,0.950184,0.933106,True,0.0,0,0.970959,False
reckless_escape,375,0.997289,0.934987,1.0,0.953669,0.939655,True,0.0,0,0.97354,False
reckless_escape,376,0.999293,0.930663,0.994031,0.947759,0.934731,True,0.0,0,0.97103,False
reckless_escape,377,0.994935,0.921815,0.995394,0.949569,0.929804,True,0.0,0,0.967689,False
reckless_escape,378,0.993509,0.924193,0.997305,0.948435,0.930798,True,0.0,0,0.96788,False
reckless_escape,379,1.0,0.926741,0.995792,0.946686,0.931743,True,0.0,0,0.970401,False
reckless_escape,380,0.997473,0.923573,0.989081,0.949736,0.931246,True,0.0,0,0.96803,False
reckless_escape,381,0.994128,0.925863,0.98296,0.948294,0.932408,True,0.0,0,0.966007,False
reckless_escape,382,1.0,0.922361,0.989162,0.947218,0.929481,True,0.0,0,0.968222,False
reckless_escape,383,0.993894,0.924478,0.994616,0.949264,0.931434,True,0.0,0,0.967786,False
reckless_escape,384,1.0,0.923214,0.99275,0.952473,0.931915,True,0.0,0,0.970049,False
reckless_escape,385,1.0,0.925975,0.994344,0.956961,0.935334,True,0.0,0,0.971872,False
reckless_escape,386,1.0,0.925867,1.0,0.963097,0.937263,True,0.0,0,0.973961,False
reckless_escape,387,1.0,0.92761,1.0,0.955242,0.935597,True,0.0,0,0.972975,False
reckless_escape,388,0.996821,0.922379,0.996137,0.959395,0.933709,True,0.0,0,0.970485,False
reckless_escape,389,1.0,0.915631,0.993397,0.963231,0.930209,True,0.0,0,0.970102,False
reckless_escape,390,0.998123,0.91725,1.0,0.963409,0.931441,True,0.0,0,0.971042,False
reckless_escape,391,1.0,0.91844,0.999093,0.963502,0.932294,True,0.0,0,0.971922,False
reckless_escape,392,0.996219,0.918172,0.998108,0.960386,0.931136,True,0.0,0,0.969684,False
reckless_escape,393,1.0,0.924139,0.997528,0.963086,0.936101,True,0.0,0,0.973064,False
reckless_escape,394,1.0,0.926978,1.0,0.967651,0.939482,True,0.0,0,0.975065,False
reckless_escape,395,1.0,0.929009,1.0,0.963987,0.939697,True,0.0,0,0.974944,False
reckless_escape,396,1.0,0.932048,0.995055,0.963816,0.941775,True,0.0,0,0.974826,False
reckless_escape,397,0.986198,0.931253,0.99415,0.963133,0.941019,True,0.0,0,0.969089,False
reckless_escape,398,0.980391,0.926835,0.978521,0.960531,0.937086,True,0.0,0,0.962438,False
reckless_escape,399,0.980232,0.934044,0.98385,0.961302,0.942423,True,0.0,0,0.965382,False
reckless_escape,400,0.992361,0.934434,0.979065,0.951303,0.939293,True,0.0,0,0.967425,False
reckless_escape,401,1.0,0.948598,0.979596,0.947086,0.945692,True,0.0,0,0.97315,False
reckless_escape,402,1.0,0.938406,0.983055,0.952399,0.942104,True,0.0,0,0.972251,False
reckless_escape,403,1.0,0.94227,0.984211,0.948097,0.942424,True,0.0,0,0.972591,False
reckless_escape,404,1.0,0.947369,0.969821,0.956156,0.94993,True,0.0,0,0.972948,False
reckless_escape,405,1.0,0.951127,0.973405,0.952637,0.950416,True,0.0,0,0.973835,False
reckless_escape,406,0.997451,0.947851,0.980371,0.958849,0.950877,True,0.0,0,0.974455,False
reckless_escape,407,0.995502,0.944379,0.984918,0.953166,0.94602,True,0.0,0,0.97253,False
reckless_escape,408,1.0,0.944277,0.991095,0.951701,0.944894,True,0.0,0,0.974992,False
reckless_escape,409,0.996102,0.95081,0.986564,0.954171,0.950146,True,0.0,0,0.974847,False
reckless_escape,410,0.9916,0.947534,0.994965,0.955734,0.948484,True,0.0,0,0.974078,False
reckless_escape,411,0.997962,0.947061,1.0,0.957786,0.948859,True,0.0,0,0.97765,False
reckless_escape,412,1.0,0.936422,1.0,0.970077,0.946758,True,0.0,0,0.977978,False
reckless_escape,413,0.990054,0.934536,1.0,0.972564,0.946218,True,0.0,0,0.974142,False
reckless_escape,414,0.988492,0.931682,1.0,0.980805,0.946376,True,0.0,0,0.974207,False
reckless_escape,415,0.99606,0.924218,0.992032,0.984152,0.941061,True,0.0,0,0.974137,False
reckless_escape,416,0.998175,0.926627,0.985268,0.978128,0.941136,True,0.0,0,0.973322,False
reckless_escape,417,1.0,0.933561,0.989024,0.978739,0.946631,True,0.0,0,0.976684,False
reckless_escape,418,0.996858,0.929595,0.982683,0.975837,0.942664,True,0.0,0,0.972753,False
reckless_escape,419,1.0,0.917538,0.978102,0.98325,0.934268,True,0.0,0,0.970983,False
antifragile_escape,0,0.342264,1.0,0.999826,1.0,0.999873,True,0.0,0,0.750014,False
antifragile_escape,1,0.342923,0.995635,1.0,1.0,0.996796,True,0.0,0,0.749141,False
antifragile_escape,2,0.351133,0.9897,1.0,0.994941,0.991306,True,0.0,0,0.749825,False
antifragile_escape,3,0.341618,0.977657,1.0,0.990186,0.981509,True,0.0,0,0.7422,False
antifragile_escape,4,0.349543,0.990815,1.0,0.988834,0.989082,True,0.0,0,0.7483,False
antifragile_escape,5,0.360245,0.997728,0.997939,0.989258,0.991538,True,0.0,0,0.753594,False
antifragile_escape,6,0.368276,0.996974,0.997259,0.997748,0.997055,True,0.0,0,0.758238,False
antifragile_escape,7,0.375695,1.0,0.994994,1.0,0.996325,True,0.0,0,0.761422,False
antifragile_escape,8,0.405463,0.992845,0.990956,1.0,0.991289,True,0.0,0,0.770115,False
antifragile_escape,9,0.424665,0.988975,0.996563,1.0,0.991264,True,0.0,0,0.777721,False
antifragile_escape,10,0.420577,0.997638,1.0,1.0,0.998266,True,0.0,0,0.779186,False
antifragile_escape,11,0.425985,0.997212,1.0,1.0,0.997953,True,0.0,0,0.781127,False
antifragile_escape,12,0.420616,0.992175,0.993708,0.995488,0.99264,True,0.0,0,0.775778,False
antifragile_escape,13,0.424,0.993621,0.996837,0.991812,0.992324,True,0.0,0,0.777335,False
antifragile_escape,14,0.425459,0.991145,0.999793,0.980954,0.984086,True,0.0,0,0.775467,False
antifragile_escape,15,0.436907,0.980894,1.0,0.990394,0.983799,True,0.0,0,0.779297,False
antifragile_escape,16,0.442842,0.987983,0.997199,0.995789,0.990212,True,0.0,0,0.783849,False
antifragile_escape,17,0.442621,0.983423,0.99931,1.0,0.987736,True,0.0,0,0.783616,False
antifragile_escape,18,0.436051,0.977251,1.0,1.0,0.983302,True,0.0,0,0.779601,False
antifragile_escape,19,0.436556,0.982294,0.998563,0.99773,0.986504,True,0.0,0,0.780508,False
antifragile_escape,20,0.451423,0.967406,1.0,0.994992,0.975285,True,0.0,0,0.782007,False
antifragile_escape,21,0.468562,0.96376,0.99592,0.994308,0.972087,True,0.0,0,0.786649,False
antifragile_escape,22,0.468627,0.955027,0.990805,1.0,0.965454,True,0.0,0,0.784183,False
antifragile_escape,23,0.475836,0.95434,0.987029,1.0,0.964127,True,0.0,0,0.785959,False
antifragile_escape,24,0.475889,0.961812,0.982949,0.996432,0.968287,True,0.0,0,0.786589,False
antifragile_escape,25,0.479491,0.964118,0.995833,0.998519,0.972878,True,0.0,0,0.791536,False
antifragile_escape,26,0.485701,0.965049,0.996175,1.0,0.97377,True,0.0,0,0.794439,False
antifragile_escape,27,0.48888,0.969412,0.992998,0.994314,0.975849,True,0.0,0,0.795314,False
